t,event,method,sid,success,reason,src,dst,L,bw,N,num_paths,latency_ms,cost_total,cost_bw,cost_cpu,emp_reli_pred,fail_idx,new_active,topo_size,sfc_len_group
102,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
102,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
102,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
102,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
102,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
102,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
102,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
103,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
103,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
103,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
103,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
103,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
103,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
103,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
104,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
104,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
104,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
104,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
104,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
104,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
104,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
105,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
105,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
105,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
105,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
105,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
105,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
105,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
106,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
106,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
106,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
106,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
106,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
106,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
106,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
107,place,bear_sfc,15,0,no_candidates,23,33,3,0.172851645363188,2,0,,,,,,,,,
107,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
107,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
107,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
107,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
107,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
107,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
107,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
108,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
108,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
108,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
108,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
108,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
108,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
108,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
109,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
109,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
109,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
109,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
109,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
109,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
109,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
110,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
110,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
110,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
110,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
110,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
110,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
110,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
111,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
111,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
111,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
111,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
111,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
111,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
111,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
112,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
112,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
112,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
112,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
112,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
112,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
112,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
113,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
113,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
113,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
113,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
113,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
113,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
113,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
114,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
114,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
114,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
114,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
114,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
114,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
114,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
115,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
115,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
115,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
115,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
115,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
115,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
115,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
116,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
116,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
116,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
116,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
116,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
116,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
116,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
117,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
117,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
117,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
117,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
117,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
117,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
117,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
118,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
118,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
118,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
118,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
118,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
118,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
118,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
119,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
119,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
119,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
119,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
119,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
119,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
119,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
120,place,bear_sfc,16,0,no_candidates,26,4,3,0.14352310208481114,2,0,,,,,,,,,
120,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
120,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
120,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
120,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
120,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
120,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
120,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
121,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
121,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
121,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
121,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
121,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
121,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
121,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
122,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
122,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
122,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
122,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
122,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
122,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
122,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
123,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
123,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
123,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
123,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
123,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
123,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
123,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
124,place,bear_sfc,17,0,no_candidates,6,36,3,0.2360398437282985,2,0,,,,,,,,,
124,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
124,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
124,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
124,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
124,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
124,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
124,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
125,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
125,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
125,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
125,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
125,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
125,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
125,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
126,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
126,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
126,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
126,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
126,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
126,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
126,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
127,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
127,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
127,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
127,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
127,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
127,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
127,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
128,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
128,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
128,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
128,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
128,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
128,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
128,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
129,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
129,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
129,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
129,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
129,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
129,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
129,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
130,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
130,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
130,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
130,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
130,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
130,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
130,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
131,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
131,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
131,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
131,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
131,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
131,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
131,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
132,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
132,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
132,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
132,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
132,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
132,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
132,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
133,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
133,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
133,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
133,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
133,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
133,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
133,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
134,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
134,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
134,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
134,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
134,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
134,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
134,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
135,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
135,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
135,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
135,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
135,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
135,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
135,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
136,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
136,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
136,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
136,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
136,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
136,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
136,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
137,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
137,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
137,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
137,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
137,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
137,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
137,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
138,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
138,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
138,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
138,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
138,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
138,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
138,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
139,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
139,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
139,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
139,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
139,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
139,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
139,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
140,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
140,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
140,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
140,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
140,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
140,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
140,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
141,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
141,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
141,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
141,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
141,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
141,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
141,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
142,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
142,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
142,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
142,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
142,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
142,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
142,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
143,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
143,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
143,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
143,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
143,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
143,failover,bear_sfc,9,0,no_usable_backup,6,15,4,,2,,0.0,,,,,,,,
143,failover,bear_sfc,11,0,no_usable_backup,7,26,2,,2,,0.0,,,,,,,,
144,failover,bear_sfc,1,0,no_usable_backup,32,36,3,,2,,0.0,,,,,,,,
144,failover,bear_sfc,2,0,no_usable_backup,15,2,5,,2,,0.0,,,,,,,,
144,failover,bear_sfc,3,0,no_usable_backup,32,0,4,,2,,0.0,,,,,,,,
144,failover,bear_sfc,4,0,no_usable_backup,31,1,4,,2,,0.0,,,,,,,,
144,failover,bear_sfc,7,0,no_usable_backup,1,28,2,,2,,0.0,,,,,,,,
